startupId,startupName,dippNumber,dippRecognitionStatus,cin,stage,city,state,industry,sectors,website,email,phone,linkedInUrl,profileStatus,diagnostic_website_status,diagnostic_action
696cf320e4b09f4058c57833,RK INFRASTRUCTURE AND ENTERPRISES PRIVATE LIMITED,DIPP239493,RECOGNISED,U43900MH2025PTC458055,Prototype,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK,No website in master,Web-search for official website and public contacts
694bbfdce4b03cb0541f7841,SPS TRINITY AVIATION PRIVATE LIMITED,DIPP235725,RECOGNISED,U43900MH2025PTC447738,Prototype,Nagpur,Maharashtra,Aeronautics Aerospace & Defence,Aviation & Others,,,,,OK,No website in master,Web-search for official website and public contacts
694904cce4b03cb0541e954f,ANYTIME FINCONSULT LLP,DIPP235272,RECOGNISED,ACS-4391,Prototype,Nagpur,Maharashtra,Finance Technology,Advisory,,,,,OK,No website in master,Web-search for official website and public contacts
69428fdae4b03cb0541cd604,BISENSEAI PRIVATE LIMITED,DIPP234548,RECOGNISED,U62099PN2025PTC247932,Prototype,Nagpur,Maharashtra,AI,Others,,,,,OK,No website in master,Web-search for official website and public contacts
69391ceee4b03cb0541a273c,HI-DRONES PRIVATE LIMITED,DIPP233416,RECOGNISED,U26515MH2025PTC450133,Prototype,Nagpur,Maharashtra,Technology Hardware,Electronics,,,,,OK,No website in master,Web-search for official website and public contacts
692fbedee4b03cb05417a289,SAHYAADRI BUILDCON TECHNO PRIVATE LIMITED,DIPP232240,RECOGNISED,U41001MH2025PTC461467,Prototype,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK,No website in master,Web-search for official website and public contacts
692e7da9e4b03cb05417441d,YURIVA AI PRIVATE LIMITED,DIPP232060,RECOGNISED,U58200MH2025PTC461505,Prototype,Nagpur,Maharashtra,AI,Machine Learning,,,,,OK,No website in master,Web-search for official website and public contacts
69296f39e4b03cb054160138,UMRED VERMI BHU VISION PRODUCER COMPANY LIMITED,DIPP231602,RECOGNISED,U01611MH2025PTC444073,Prototype,Nagpur,Maharashtra,Agriculture,Organic Agriculture,,,,,OK,No website in master,Web-search for official website and public contacts
691c6668e4b03cb054128ab8,MEDIZONMED PRIVATE LIMITED,DIPP229992,RECOGNISED,U46497MH2025PTC453958,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,,,,,OK,No website in master,Web-search for official website and public contacts
691c3eb9e4b03cb0541272c9,QUANTNEURAL PRIVATE LIMITED,DIPP229928,RECOGNISED,U96905MH2024PTC435853,Prototype,Nagpur,Maharashtra,Other Specialty Retailers,Others,,,,,OK,No website in master,Web-search for official website and public contacts
691af684e4b07810ba1a6278,FAECOM ENGINEERING PRIVATE LIMITED,DIPP229765,RECOGNISED,U45100MH2022PTC386952,Prototype,Nagpur,Maharashtra,Architecture Interior Design,Others,,,,,OK,No website in master,Web-search for official website and public contacts
69188535e4b07810ba19e48f,BYTEWORKS MEDOLOGY LLP,DIPP229609,RECOGNISED,ACS-6185,Prototype,Nagpur,Maharashtra,IT Services,Others,,,,,OK,No website in master,Web-search for official website and public contacts
691446bae4b07810ba187a77,GREAT WEB SOFT PRIVATE LIMITED,DIPP228908,RECOGNISED,U62099MH2023PTC414766,Prototype,Nagpur,Maharashtra,AI,Others,,,,,OK,No website in master,Web-search for official website and public contacts
690c6b0ce4b07810ba1650a8,BAMBOLE ENGINEERING PRIVATE LIMITED,DIPP219370,RECOGNISED,U28299MH2025PTC451714,Prototype,Nagpur,Maharashtra,Technology Hardware,Manufacturing,,,,,OK,No website in master,Web-search for official website and public contacts
690456cee4b06dfd0cad6c3e,HERBNEXUS PRIVATE LIMITED,DIPP227246,RECOGNISED,U20118MH2025PTC443699,Prototype,Nagpur,Maharashtra,Marketing,Branding,,,,,OK,No website in master,Web-search for official website and public contacts
69031c39e4b063a5bedd82a2,SHARINGMITRA FOUNDATION,DIPP229396,RECOGNISED,U85300MH2022NPL393077,EarlyTraction,Nagpur,Maharashtra,Social Impact,Others,,,,,OK,No website in master,Web-search for official website and public contacts
68fdec7ce4b063a5beda421b,MAHREEN INFRATRADE LLP,DIPP226587,RECOGNISED,ACQ-5507,Prototype,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK,No website in master,Web-search for official website and public contacts
68f244bbe4b063a5bed61da9,NIBBIX FOOD (OPC) PRIVATE LIMITED,DIPP226075,RECOGNISED,U10613MH2025OPC449181,Prototype,Nagpur,Maharashtra,Food & Beverages,Food Processing,,,,,OK,No website in master,Web-search for official website and public contacts
68f1deb5e4b063a5bed5e80a,WEALTRIX FINTECH PRIVATE LIMITED,DIPP225970,RECOGNISED,U66190MH2025PTC454331,Prototype,Nagpur,Maharashtra,Finance Technology,Others,,,,,OK,No website in master,Web-search for official website and public contacts
68dfb07ae4b032c5c217fc2d,POWERARCH TECHNOLOGIES IP PRIVATE LIMITED,DIPP224163,RECOGNISED,U43900MH2025PTC455489,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Business Support Services,,,,,OK,No website in master,Web-search for official website and public contacts
68da3b89e4b032c5c2162d4e,LAXMIVERGE MANPOWER LLP,DIPP223580,RECOGNISED,ACR-3857,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Employment Services,,,,,OK,No website in master,Web-search for official website and public contacts
68d7dc46e4b032c5c2155e1e,POWERARCH CONSTRUCTIONS PRIVATE LIMITED,DIPP223462,RECOGNISED,U41000MH2025PTC454826,Prototype,Nagpur,Maharashtra,Construction,New-age Construction Technologies,,,,,OK,No website in master,Web-search for official website and public contacts
68d684cbe4b032c5c214e0ff,XCITEPLAY CLUB ASSOCIATION,DIPP223309,RECOGNISED,U93190MH2025NPL443316,Prototype,Nagpur,Maharashtra,Sports,Others,,,,,OK,No website in master,Web-search for official website and public contacts
68d28cfbe4b032c5c212c757,BLOCKMARK SOLUTION PRIVATE LIMITED,DIPP222717,RECOGNISED,U43299MH2025PTC445903,Prototype,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK,No website in master,Web-search for official website and public contacts
68b937c7e4b0c6365bdf2f98,UASM PRIVATE LIMITED,DIPP219845,RECOGNISED,U45100MH2025PTC455896,Prototype,Nagpur,Maharashtra,Automotive,Others,,,,,OK,No website in master,Web-search for official website and public contacts
68b6d2f4e4b0c6365bdd8389,INDRAWATT SOLAR (OPC) PRIVATE LIMITED,DIPP219555,RECOGNISED,U35105PN2025OPC244692,Prototype,Nagpur,Maharashtra,Renewable Energy,Renewable Solar Energy,,,,,OK,No website in master,Web-search for official website and public contacts
68b1a6abe4b0c6365bd71d51,AF SKYHIGH CONSTRUCTION PRIVATE LIMITED,DIPP219045,RECOGNISED,U46632PN2025PTC242352,Prototype,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK,No website in master,Web-search for official website and public contacts
68b0410be4b0c6365bd558b6,JOURNOID MEDIA LLP,DIPP218820,RECOGNISED,ACL-9598,Prototype,Nagpur,Maharashtra,Advertising,AdTech,,,,,OK,No website in master,Web-search for official website and public contacts
6897252de4b0f62ba8a244bb,GROOMTAP PRIVATE LIMITED,DIPP216063,RECOGNISED,U46512MH2025PTC452548,Prototype,Nagpur,Maharashtra,IT Services,Application Development,,,,,OK,No website in master,Web-search for official website and public contacts
68949929e4b01b8d0aa69c62,DOCTORAMAN HEALTHCARE PRIVATE LIMITED,DIPP215820,RECOGNISED,U86909MH2025PTC452473,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,,,,,OK,No website in master,Web-search for official website and public contacts
6891f43ce4b043b22d2bd85e,SIDDHATECH COTTON PRIVATE LIMITED,DIPP215394,RECOGNISED,U17100MH2017PTC295143,Prototype,Nagpur,Maharashtra,Renewable Energy,Others,,,,,OK,No website in master,Web-search for official website and public contacts
68908436e4b043b22d2a2fe8,VERIFIQ FORENSICS PRIVATE LIMITED,DIPP211425,RECOGNISED,U80300MH2025PTC445088,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Professional Information Services,,,,,OK,No website in master,Web-search for official website and public contacts
6884c065e4b0861e7e802827,TVAVAT ARTISTRY PRIVATE LIMITED,DIPP213993,RECOGNISED,U90003PN2024PTC235209,Prototype,Nagpur,Maharashtra,Art & Photography,Art,,,,,OK,No website in master,Web-search for official website and public contacts
6880854ce4b0861e7e7afd21,DIDIDEALS PRIVATE LIMITED,DIPP213508,RECOGNISED,U72200MH2025PTC439930,Prototype,Nagpur,Maharashtra,Social Impact,Others,,,,,OK,No website in master,Web-search for official website and public contacts
6879df92e4b0861e7e743fe6,VRIB CONSULTANTS (OPC) PRIVATE LIMITED,DIPP212847,RECOGNISED,U70200MH2025OPC439893,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Business Support Services,,,,,OK,No website in master,Web-search for official website and public contacts
68748f3ae4b074eae6d0263d,CHAMELLION CREATIVE LABS LLP,DIPP212117,RECOGNISED,ACO-4242,Prototype,Nagpur,Maharashtra,Textiles & Apparel,Apparel & Accessories,,,,,OK,No website in master,Web-search for official website and public contacts
686f5962e4b074eae6cb8dde,MAATU FOOD &amp; SPICES LLP,DIPP211765,RECOGNISED,ACN-7195,Prototype,Nagpur,Maharashtra,Food & Beverages,Food Processing,,,,,OK,No website in master,Web-search for official website and public contacts
6867a72be4b0c1da35b5f94d,CERTNEXUS INDIA PRIVATE LIMITED,DIPP210994,RECOGNISED,U70200MH2024PTC428145,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Business Support Services,,,,,OK,No website in master,Web-search for official website and public contacts
6858f9a1e4b04240c52d1c63,ZENITO VENTURES PRIVATE LIMITED,DIPP209087,RECOGNISED,U85499MH2025PTC446377,Prototype,Nagpur,Maharashtra,Education,Others,,,,,OK,No website in master,Web-search for official website and public contacts
68555207e4b04240c52c369e,POCKETVENDR TECH PRIVATE LIMITED,DIPP208883,RECOGNISED,U47912MH2024PTC429806,Prototype,Nagpur,Maharashtra,IT Services,IT Management,,,,,OK,No website in master,Web-search for official website and public contacts
68515331e4b04240c52b1f26,SHAKYA VISION FOUNDATION,DIPP208313,RECOGNISED,U85490MH2025NPL441538,Prototype,Nagpur,Maharashtra,Education,Skill Development,,,,,OK,No website in master,Web-search for official website and public contacts
684d6d79e4b04240c52a4a5b,KMWS SOLUTIONS PRIVATE LIMITED,DIPP207957,RECOGNISED,U32909MH2024PTC431710,Prototype,Nagpur,Maharashtra,Agriculture,Organic Agriculture,,,,,OK,No website in master,Web-search for official website and public contacts
684d4916e4b04240c52a3e47,IND INFOTECH SERVICES PRIVATE LIMITED,DIPP207917,RECOGNISED,U62013MH2023PTC399579,Prototype,Nagpur,Maharashtra,Analytics,Others,,,,,OK,No website in master,Web-search for official website and public contacts
684bf5dee4b04240c529ea85,VARM ENGINEERING &amp; TECHNOLOGY PRIVATE LIMITED,DIPP207733,RECOGNISED,U35105MH2025PTC444695,Prototype,Nagpur,Maharashtra,Renewable Energy,Renewable Solar Energy,,,,,OK,No website in master,Web-search for official website and public contacts
68494f7be4b0a122c128efab,HIESO HEALTHCARE PRIVATE LIMITED,DIPP207335,RECOGNISED,U21001MH2025PTC447593,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Others,,,,,OK,No website in master,Web-search for official website and public contacts
683f1327e4b08462cd03f775,GRISTIP SOFTWARE PRIVATE LIMITED,DIPP206315,RECOGNISED,U62011PN2025PTC242145,Prototype,Nagpur,Maharashtra,IT Services,Product Development,,,,,OK,No website in master,Web-search for official website and public contacts
68355515e4b029850b95becd,AARA GREEN INFOSOLUTIONS PRIVATE LIMITED,DIPP205169,RECOGNISED,U70200MH2025PTC448017,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Others,,,,,OK,No website in master,Web-search for official website and public contacts
682dbf53e4b0cf6e6488788b,MEDBRIX HEALTHCARE PRIVATE LIMITED,DIPP204435,RECOGNISED,U46497MH2025PTC444741,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Pharmaceutical,,,,,OK,No website in master,Web-search for official website and public contacts
6828666fe4b0cf6e64871fd4,ERENTOO ELECTRICAL VEHICLE SERVICES LLP,DIPP203924,RECOGNISED,ACN-1959,Prototype,Nagpur,Maharashtra,Automotive,Electric Vehicles,,,,,OK,No website in master,Web-search for official website and public contacts
6810c1aee4b0611108b38e38,KATARE HEALTHCARE PRIVATE LIMITED,DIPP200696,RECOGNISED,U86100MH2024PTC419585,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,,,,,OK,No website in master,Web-search for official website and public contacts
680f64f0e4b0611108b30839,ATHERA MEDICAL TECHNOLOGIES (OPC) PRIVATE LIMITED,DIPP201492,RECOGNISED,U32509PN2025OPC238606,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Medical Devices Biomedical,,,,,OK,No website in master,Web-search for official website and public contacts
680cd30de4b0611108b27c19,ELITE TISSUE LLP,DIPP201353,RECOGNISED,ACM-6714,Prototype,Nagpur,Maharashtra,Other Specialty Retailers,Others,,,,,OK,No website in master,Web-search for official website and public contacts
67f7b214e4b0e456e3596417,S K FIRE PROTECTION PRIVATE LIMITED,DIPP199350,RECOGNISED,U28193MH2024PTC425141,Prototype,Nagpur,Maharashtra,Safety,Others,,,,,OK,No website in master,Web-search for official website and public contacts
67eff705e4b0e456e3574959,JAGRUT AUTOMATION AND ROBOTICS PRIVATE LIMITED,DIPP198636,RECOGNISED,U28170MH2025PTC441573,Prototype,Nagpur,Maharashtra,Robotics,Robotics Technology,,,,,OK,No website in master,Web-search for official website and public contacts
67d3ea1de4b00e0c1b146400,LAKSHMIBHUMI FARMER PRODUCER COMPANY LIMITED,DIPP195724,RECOGNISED,U01611MH2024PTC437157,Prototype,Nagpur,Maharashtra,Agriculture,Agri-Tech,,,,,OK,No website in master,Web-search for official website and public contacts
67ceb9c2e4b00e0c1b0a461f,BHAVYA AGRO INSPECTION AND WAREHOUSING PRIVATE LIMITED,DIPP195234,RECOGNISED,U46101MH2025PTC437618,Prototype,Nagpur,Maharashtra,Agriculture,Others,,,,,OK,No website in master,Web-search for official website and public contacts
67cb0591e4b00e0c1b063f1e,HEEMUL MEDCO PRIVATE LIMITED,DIPP195006,RECOGNISED,U46497MH2024PTC433092,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,,,,,OK,No website in master,Web-search for official website and public contacts
67c5926be4b0f37094be685c,MANOSHREE ENGINEERING AND CONSULTANCY LLP,DIPP194324,RECOGNISED,ACE-8028,Prototype,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK,No website in master,Web-search for official website and public contacts
67c56843e4b038466327a183,CHRYSOLITE AGRO &amp; HELATH CARE PRIVATE LIMITED,DIPP194271,RECOGNISED,U86900MH2024PTC428586,Prototype,Nagpur,Maharashtra,Agriculture,Organic Agriculture,,,,,OK,No website in master,Web-search for official website and public contacts
67bc61ebe4b0b57bb29f6605,PANJTAN INDUSTRIES PRIVATE LIMITED,DIPP193396,RECOGNISED,U22209MH2025PTC438535,Prototype,Nagpur,Maharashtra,Food & Beverages,Others,,,,,OK,No website in master,Web-search for official website and public contacts
67b700ffe4b06e2290acb86d,FLEXIVERSE SOLUTIONS PRIVATE LIMITED,DIPP192942,RECOGNISED,U42900MH2025PTC439027,Prototype,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK,No website in master,Web-search for official website and public contacts
67b5e97be4b06e2290ac3e7e,THERMO TECHNOCOM PRIVATE LIMITED,DIPP192861,RECOGNISED,U33121MH2024PTC431672,Prototype,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK,No website in master,Web-search for official website and public contacts
67ad81afe4b045171969b33c,ACUMENITY ADVISORY PRIVATE LIMITED,DIPP189139,RECOGNISED,U82199MH2024PTC437391,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Business Support Services,,,,,OK,No website in master,Web-search for official website and public contacts
67a5f174e4b0ba336791ee0f,FOODSIA SERVICES PRIVATE LIMITED,DIPP191464,RECOGNISED,U47219MH2025PTC438938,Prototype,Nagpur,Maharashtra,Food & Beverages,Others,,,,,OK,No website in master,Web-search for official website and public contacts
67a20459e4b0a671abf3d77c,WROFY ELEGANCE PRIVATE LIMITED,DIPP191037,RECOGNISED,U14101MH2025PTC438761,Prototype,Nagpur,Maharashtra,Fashion,Lifestyle,,,,,OK,No website in master,Web-search for official website and public contacts
679c89f0e4b0c8d671af1c13,CAPSEC FASHION PRIVATE LIMITED,DIPP190552,RECOGNISED,U32909MH2024PTC437036,Prototype,Nagpur,Maharashtra,Textiles & Apparel,Apparel & Accessories,,,,,OK,No website in master,Web-search for official website and public contacts
6798b794e4b08d5f74b2de7c,SHIVANKAR HEALTH CARE SERVICES PRIVATE LIMITED,DIPP190167,RECOGNISED,U86100MH2024PTC432970,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,,,,,OK,No website in master,Web-search for official website and public contacts
67971d96e4b08d5f74b267ba,SHUBHAM TECH SERVICES PRIVATE LIMITED,DIPP189965,RECOGNISED,U71200MH2023PTC412883,Prototype,Nagpur,Maharashtra,Analytics,Business Intelligence,,,,,OK,No website in master,Web-search for official website and public contacts
678e3950e4b04104efa11965,IM INFRACON PRIVATE LIMITED,DIPP189193,RECOGNISED,U45201MH2022PTC389925,Prototype,Nagpur,Maharashtra,Real Estate,Others,,,,,OK,No website in master,Web-search for official website and public contacts
678a24f0e4b04104efa04c71,VEMS IMPOEXPO PRIVATE LIMITED,DIPP188937,RECOGNISED,U74994MH2020PTC337361,Prototype,Nagpur,Maharashtra,Telecommunication & Networking,Network Technology Solutions,,,,,OK,No website in master,Web-search for official website and public contacts
677e380ae4b0086ce8e28980,TECHLYNC LEARNING TECHNOLOGIES PRIVATE LIMITED,DIPP182847,RECOGNISED,U43900MH2023PTC411405,Prototype,Nagpur,Maharashtra,Education,E-learning,,,,,OK,No website in master,Web-search for official website and public contacts
677e296ce4b0086ce8e28404,SERVICENOVA PRIVATE LIMITED,DIPP182131,RECOGNISED,U46529MH2024PTC417634,Prototype,Nagpur,Maharashtra,Renewable Energy,Renewable Energy Solutions,,,,,OK,No website in master,Web-search for official website and public contacts
67656092e4b02edde77f63be,LEXPRO TECHNOLOGIES PRIVATE LIMITED,DIPP186126,RECOGNISED,U62010MH2024PTC428678,Prototype,Nagpur,Maharashtra,AI,Others,,,,,OK,No website in master,Web-search for official website and public contacts
674ed27ae4b0c0da2133cce2,GREEN HEALTH DYNAMICS PRIVATE LIMITED,DIPP184408,RECOGNISED,U37003MH2024PTC429375,Prototype,Nagpur,Maharashtra,Waste Management,Others,,,,,OK,No website in master,Web-search for official website and public contacts
67443dc9e4b0dd5c705411ff,MARTY INDIA EQUIPMENTS PRIVATE LIMITED,DIPP183565,RECOGNISED,U29309MH2022PTC394589,Prototype,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK,No website in master,Web-search for official website and public contacts
67370386e4b061047b5d832c,SHREYA DONGRE DESIGN STUDIO PRIVATE LIMITED,DIPP182721,RECOGNISED,U70200MH2023PTC409919,Prototype,Nagpur,Maharashtra,Design,Others,,,,,OK,No website in master,Web-search for official website and public contacts
67321bdae4b017491c4e7bb9,FINSIMPLIFY SOLUTIONS PRIVATE LIMITED,DIPP182310,RECOGNISED,U69201MH2024PTC433836,Prototype,Nagpur,Maharashtra,Finance Technology,Business Finance,,,,,OK,No website in master,Web-search for official website and public contacts
672de010e4b017491c4d7320,GOFLAXO BIOSCIENCES PRIVATE LIMITED,DIPP182076,RECOGNISED,U21009MH2023PTC400447,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,,,,,OK,No website in master,Web-search for official website and public contacts
67164e1ae4b005845491519f,MANMACH SERVICES PRIVATE LIMITED,DIPP180805,RECOGNISED,U74999MH2020PTC346574,Prototype,Nagpur,Maharashtra,Human Resources,Others,,,,,OK,No website in master,Web-search for official website and public contacts
67128f6ae4b00e6292704ae3,BELLYBASKET ECOMMERCE PRIVATE LIMITED,DIPP180585,RECOGNISED,U47910PN2024PTC231408,Prototype,Nagpur,Maharashtra,IT Services,Product Development,,,,,OK,No website in master,Web-search for official website and public contacts
66e93ae1e4b0ff83efe1f895,FLEURIRA ENTERPRISES PRIVATE LIMITED,DIPP177580,RECOGNISED,U46491MH2024PTC429528,Prototype,Nagpur,Maharashtra,House-Hold Services,Personal Care,,,,,OK,No website in master,Web-search for official website and public contacts
66e2f27be4b0574f4f8e062b,VIEWSPACE TECHNOLOGY PRIVATE LIMITED,DIPP177204,RECOGNISED,U63112MH2024PTC427819,Prototype,Nagpur,Maharashtra,Finance Technology,Advisory,,,,,OK,No website in master,Web-search for official website and public contacts
66db04c4e4b0da161d5b5346,CUTTINGEJ SOLUTIONS INDIA PRIVATE LIMITED,DIPP176601,RECOGNISED,U62099MH2024PTC429106,Prototype,Nagpur,Maharashtra,Security Solutions,Cyber Security,,,,,OK,No website in master,Web-search for official website and public contacts
66cd6beee4b0da161d5787a2,DR.SB DATA &amp; DIGITAL SERVICES PRIVATE LIMITED,DIPP175356,RECOGNISED,U72900PN2021PTC205522,Prototype,Nagpur,Maharashtra,Media & Entertainment,Social Media,,,,,OK,No website in master,Web-search for official website and public contacts
66ade0c8e4b07936b472ceb6,CRABCARE CANCER E-SERVICES PRIVATE LIMITED,DIPP173277,RECOGNISED,U86201MH2024PTC428960,Prototype,Nagpur,Maharashtra,Other Specialty Retailers,Others,,,,,OK,No website in master,Web-search for official website and public contacts
66a8e55ce4b07936b471b6ca,FENIXIN WEALTHWISE PRIVATE LIMITED,DIPP172949,RECOGNISED,U66290MH2024PTC426914,Prototype,Nagpur,Maharashtra,Finance Technology,Business Finance,,,,,OK,No website in master,Web-search for official website and public contacts
66a8c647e4b07936b471a756,SANGRAVITY DIGISOLUTIONS INDIA PRIVATE LIMITED,DIPP172910,RECOGNISED,U66190MH2023PTC402863,Prototype,Nagpur,Maharashtra,Finance Technology,Business Finance,,,,,OK,No website in master,Web-search for official website and public contacts
66a89e72e4b07936b4718a32,POTSDAM INDIA PRIVATE LIMITED,DIPP172872,RECOGNISED,U23939MH2024PTC421065,Prototype,Nagpur,Maharashtra,Architecture Interior Design,Others,,,,,OK,No website in master,Web-search for official website and public contacts
669657cbe4b07936b46d239b,GIGAWAVE VENTURES LLP,DIPP171846,RECOGNISED,ACE-0211,Prototype,Nagpur,Maharashtra,Telecommunication & Networking,Others,,,,,OK,No website in master,Web-search for official website and public contacts
668fc184e4b014c9a9a2994c,SHARYA EV PARK LLP,DIPP171386,RECOGNISED,ACG-8090,Prototype,Nagpur,Maharashtra,Automotive,Electric Vehicles,,,,,OK,No website in master,Web-search for official website and public contacts
668e3d6ce4b014c9a9a23087,BLUE-I FACILITY SERVICES PRIVATE LIMITED,DIPP171832,RECOGNISED,U74904MH2024PTC417692,Prototype,Nagpur,Maharashtra,Others,Others,,,,,OK,No website in master,Web-search for official website and public contacts
6683fcf1e4b05ec08d224b06,AVSAR DIGITAL INDIA PRIVATE LIMITED,DIPP170516,RECOGNISED,U30003MH2022PTC386565,Prototype,Nagpur,Maharashtra,Technology Hardware,Others,,,,,OK,No website in master,Web-search for official website and public contacts
667c270ee4b03320a747f19b,SKYCONNECT INFRASTRUCTURES TECH PRIVATE LIMITED,DIPP169924,RECOGNISED,U43299PN2024PTC230866,Prototype,Nagpur,Maharashtra,Real Estate,Housing,,,,,OK,No website in master,Web-search for official website and public contacts
6672cff5e4b0d5f6c8bc0508,ANKARPIT UDYOG (OPC) PRIVATE LIMITED,DIPP169217,RECOGNISED,U79110MH2024OPC423767,Prototype,Nagpur,Maharashtra,Travel & Tourism,Others,,,,,OK,No website in master,Web-search for official website and public contacts
666ab38ee4b0bd5d3c2d69b4,SHIL INDUSTRIES,DIPP170122,RECOGNISED,2.45E+15,Prototype,Nagpur,Maharashtra,Design,Industrial Design,,,,,OK,No website in master,Web-search for official website and public contacts
666696cae4b0c35880dafa2c,SMARTTSUN POWER PRIVATE LIMITED,DIPP168150,RECOGNISED,U35105MH2024PTC416655,Prototype,Nagpur,Maharashtra,Renewable Energy,Renewable Solar Energy,,,,,OK,No website in master,Web-search for official website and public contacts
665d849ae4b064981a526cf2,SHREESHIVAM POWERHOUSE MULTIVENTURES PRIVATE LIMITED,DIPP167473,RECOGNISED,U27101MH2024PTC417737,Prototype,Nagpur,Maharashtra,Automotive,Electric Vehicles,,,,,OK,No website in master,Web-search for official website and public contacts
665b1299e4b0ca3a76d2c5fa,AMBROSINE PHARMA PRIVATE LIMITED,DIPP167398,RECOGNISED,U21002MH2024PTC423851,Prototype,Nagpur,Maharashtra,Chemicals,Others,,,,,OK,No website in master,Web-search for official website and public contacts
66559743e4b065e4968451c8,SEC TESTING LABORATORY PRIVATE LIMITED,DIPP166894,RECOGNISED,U71200MH2023PTC411600,Prototype,Nagpur,Maharashtra,Construction,Others,,,,,OK,No website in master,Web-search for official website and public contacts
665034d4e4b0608c0b17aba9,BIDSONMOTORS PRIVATE LIMITED,DIPP166569,RECOGNISED,U46109PN2024PTC230836,Prototype,Nagpur,Maharashtra,Automotive,Others,,,,,OK,No website in master,Web-search for official website and public contacts
664c5894e4b0608c0b16dde2,RAJOLI AGRITECH PRIVATE LIMITED,DIPP166242,RECOGNISED,U46101MH2023PTC402575,Prototype,Nagpur,Maharashtra,Agriculture,Agri-Tech,,,,,OK,No website in master,Web-search for official website and public contacts
664c5855e4b0608c0b16ddc3,ELECTROPHOTAN SOLAR INFRASTRUCTURE AND ENGINEERING PRIVATE LIMITED,DIPP166239,RECOGNISED,U35105MH2024PTC423054,Prototype,Nagpur,Maharashtra,Renewable Energy,Renewable Solar Energy,,,,,OK,No website in master,Web-search for official website and public contacts
6648a298e4b0608c0b166fe8,SONKARSUPER MULTISERVICE (OPC) PRIVATE LIMITED,DIPP166056,RECOGNISED,U42900MH2024OPC424477,Prototype,Nagpur,Maharashtra,Construction,Others,,,,,OK,No website in master,Web-search for official website and public contacts
6645eef0e4b0608c0b160918,MICHANOLOGIA ENTERPRISES,DIPP165822,RECOGNISED,U33200MH2024PTC424998,Prototype,Nagpur,Maharashtra,Agriculture,Agri-Tech,,,,,OK,No website in master,Web-search for official website and public contacts
6645a0d6e4b0608c0b15ece3,SKY FALCON WELLNESS PRIVATE LIMITED,DIPP165676,RECOGNISED,U47722MH2023PTC409228,Prototype,Nagpur,Maharashtra,Marketing,Sales,,,,,OK,No website in master,Web-search for official website and public contacts
66459c0ae4b0608c0b15eb9a,ADHILLIANCE PROJECTS PRIVATE LIMITED,DIPP165674,RECOGNISED,U78300MH2024PTC422744,Prototype,Nagpur,Maharashtra,Human Resources,Others,,,,,OK,No website in master,Web-search for official website and public contacts
66333b0be4b0cdd2e3dd58e7,MAITREE RESILIENCE (OPC) PRIVATE LIMITED,DIPP161007,RECOGNISED,U87200MH2024OPC417025,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,,,,,OK,No website in master,Web-search for official website and public contacts
662f54cee4b0cdd2e3dca643,REDWOOD EDUTOURS PRIVATE LIMITED,DIPP164158,RECOGNISED,U80904MH2017PTC298397,Prototype,Nagpur,Maharashtra,Education,Others,,,,,OK,No website in master,Web-search for official website and public contacts
661127c7e4b041e3eca2ee50,FLUENCE DIAMOND PRIVATE LIMITED,DIPP162187,RECOGNISED,U32112MH2024PTC420837,Prototype,Nagpur,Maharashtra,Retail,Others,,,,,OK,No website in master,Web-search for official website and public contacts
660e9122e4b0c763de7eebd8,EARLY BIRD KIDS SPORTS PRIVATE LIMITED,DIPP162004,RECOGNISED,U85410MH2023PTC415996,Prototype,Nagpur,Maharashtra,Sports,Sports Promotion and Networking,,,,,OK,No website in master,Web-search for official website and public contacts
