startupId,startupName,dippNumber,dippRecognitionStatus,cin,stage,city,state,industry,sectors,website,email,phone,linkedInUrl,profileStatus,scrapedEmail,scrapedPhone,scrapedLinkedIn,pagesChecked,scrapeStatus,scrapeError
695d09c6e4b06adb3eb5bb9a,GLOGROW VENTURES PRIVATE LIMITED,DIPP237636,RECOGNISED,U32909PN2025PTC244547,Scaling,Nagpur,Maharashtra,Advertising,Others,https://glogo.in/,,,,OK,,+91 6043657753; +91 6045307689; +91 6106341770; +91 6132146590; +91 6145177012; +91 6228845457; +91 6233333871; +91 6240210056; +91 6258542146; +91 6261935511; +91 6302161770; +91 6311770126; +91 6443531958; +91 6455011770; +91 6518388431; +91 6615681770; +91 6619478917; +91 6705562947; +91 6718054510; +91 6739682937; +91 6753995821; +91 6780439543; +91 6790665728; +91 6834517701; +91 6846673095; +91 6849025117; +91 6853269617; +91 6858356770; +91 6865705533; +91 7018922193; +91 7027214379; +91 7043717701; +91 7065517701; +91 7077853990; +91 7101575139; +91 7106414069; +91 7119417701; +91 7151770126; +91 7171361017; +91 7177012646; +91 7236267271; +91 7239177012; +91 7241182139; +91 7287544617; +91 7290278075; +91 7317701264; +91 7363671617; +91 7397111605; +91 7421781770; +91 7423045697; +91 7423049728; +91 7459328187; +91 7459360955; +91 7482036641; +91 7502626517; +91 7524771914; +91 7673709177; +91 7701349609; +91 7703942436; +91 7711566513; +91 7733811689; +91 7786458333; +91 7790894624; +91 7817701264; +91 7825095869; +91 7835321729; +91 7868446697; +91 7926035229; +91 7930817701; +91 7932178818; +91 7935188424; +91 7957141749; +91 7958823915; +91 7969615996; +91 7979405375; +91 7992823806; +91 7993400097; +91 8046553735; +91 8109230293; +91 8141769838; +91 8141770397; +91 8152054696; +91 8156490924; +91 8160217701; +91 8173316780; +91 8174442689; +91 8177012646; +91 8181217701; +91 8219134616; +91 8232221177; +91 8306495422; +91 8306496078; +91 8350291535; +91 8416653443; +91 8424023710; +91 8434990705; +91 8443391770; +91 8473177012; +91 8480997867; +91 8483246440; +91 8502974117; +91 8541770126; +91 8557778454; +91 8563786018; +91 8693431557; +91 8767821770; +91 8885365686; +91 8924760531; +91 8924760629; +91 8924760760; +91 8924760793; +91 8933081770; +91 8951112017; +91 8952748662; +91 8956925339; +91 9029313658; +91 9064085522; +91 9064088799; +91 9088847177; +91 9116743597; +91 9176171201; +91 9179142177; +91 9181495900; +91 9216301770; +91 9217408177; +91 9221770126; +91 9240552485; +91 9379860177; +91 9419402177; +91 9430446401; +91 9445235177; +91 9447964076; +91 9456380220; +91 9472912500; +91 9529831503; +91 9580689130; +91 9595330481; +91 9604561770; +91 9665442661; +91 9758841988; +91 9871770126,,3,SUCCESS,
695caafee4b06adb3eb56c00,TEKNEX GLOBAL INNOVATIONS LLP,DIPP237497,RECOGNISED,ACI-3803,Validation,Nagpur,Maharashtra,Education,Education Technology,https://N/A,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://n/A
Call log:
  - navigating to ""https://n/A"", waiting until ""domcontentloaded""
"
6958aa26e4b03cb054230c5b,OURORA EXPRESSIONS PRIVATE LIMITED,DIPP237113,RECOGNISED,U62099MH2025PTC462077,Prototype,Nagpur,Maharashtra,IT Services,Product Development,https://www.ourora.in,,,,OK,,,,1,SUCCESS,
6957ae63e4b03cb05422d105,GAUTAM WORK FORCE PRIVATE LIMITED,DIPP237039,RECOGNISED,U78300MH2025PTC458570,Validation,Nagpur,Maharashtra,Construction,Others,https://gautamworkforceprivatelimited@gmail.com,,,,OK,,+91 8369249702,,1,SUCCESS,
6957891ce4b03cb05422b316,WILLCRAFT LEGACY PRIVATE LIMITED,DIPP236976,RECOGNISED,U69100MH2025PTC460307,Validation,Nagpur,Maharashtra,Professional & Commercial Services,Others,https://www.willcraft.co.in/,,,,OK,contact@willcraft.co.in; yourname@gmail.com,+91 6158086637; +91 6393867505; +91 6661899153; +91 6809285964; +91 6825961662; +91 7655354920; +91 7656002234; +91 7722097902; +91 8051106274; +91 8123163535; +91 8160749999; +91 8220150785; +91 8557714910; +91 8647045554; +91 8960667440; +91 9177220979; +91 9286852230,https://www.linkedin.com/company/_willcraft/,4,SUCCESS,
69575c1ae4b03cb054229965,MINDYOURLOGIC STUDIOS PRIVATE LIMITED,DIPP236936,RECOGNISED,U74999MH2018PTC317466,Scaling,Nagpur,Maharashtra,Education,Others,https://studios.mindyourlogic.com/,,,,OK,team@mindyourlogic.com,+91 6346247116; +91 6366721699; +91 6522677031; +91 6685268842; +91 6710877148; +91 7054456560; +91 7249184272; +91 7866015071; +91 7866015074; +91 7866015086; +91 8112001415; +91 8799532619; +91 9444077891,,4,SUCCESS,
6954d3e8e4b03cb05422037d,SCALEX FINANCIAL SERVICES PRIVATE LIMITED,DIPP236699,RECOGNISED,U66190MH2025PTC456316,EarlyTraction,Nagpur,Maharashtra,Finance Technology,Advisory,https://scalexfinance.com/web/,,,,OK,,,,1,SUCCESS,
6953a8dbe4b03cb05421a8f5,REWATI MEDINOX PRIVATE LIMITED,DIPP236565,RECOGNISED,U74999MH2019PTC323564,Scaling,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
"
6952227de4b03cb054210f19,IMPORTECH SOLUTIONS LLP,DIPP236315,RECOGNISED,ACS-0654,Validation,Nagpur,Maharashtra,Renewable Energy,Renewable Energy Solutions,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
"
695146dde4b03cb05420ded9,SATEROID INNOVATIONS PRIVATE LIMITED,DIPP236274,RECOGNISED,U62091MH2023PTC400004,Scaling,Nagpur,Maharashtra,AI,Machine Learning,https://www.sateroid.com,,,,OK,info@sateroid.com; team@sateroid.com,+91 9028000133,https://www.linkedin.com/company/sateroid-innovations-pvt-ltd/,3,SUCCESS,
69503af7e4b03cb05420b543,AGENX TECH LLP,DIPP236247,RECOGNISED,ACQ-7551,EarlyTraction,Nagpur,Maharashtra,AI,Others,https://agenxtech.vercel.app/,,,,OK,,+91 7866015319,,1,SUCCESS,
694e6cd1e4b03cb054202f6c,MAHARASHTRA SILK ASSOCIATION,DIPP236014,RECOGNISED,U85499MH2023NPL412605,Prototype,Nagpur,Maharashtra,Agriculture,Others,https://www.msa.foundation,,,,OK,,,,1,SUCCESS,
694d1561e4b03cb0541fd07f,UNIGLOBE INTERNATIONAL CREATIONS PRIVATE LIMITED,DIPP235887,RECOGNISED,U16210MH2025PTC458722,Validation,Nagpur,Maharashtra,Architecture Interior Design,Others,https://uniglobeinternationalcreations.com/,,,,OK,,,,1,SUCCESS,
694984dce4b03cb0541ecdfe,ARTIQULUS TECHNOLOGIES PRIVATE LIMITED,DIPP235410,RECOGNISED,U62099MH2024PTC431437,Validation,Nagpur,Maharashtra,Finance Technology,Business Finance,https://artiquluslabs.com,,,,OK,reachus@artiqulus.com,+91 9370690448,https://www.linkedin.com/company/artiqulustechnologies/posts/?feedView=all,3,SUCCESS,
694392f7e4b03cb0541d1e01,SATYABHAMA VIHAR PRIVATE LIMITED,DIPP234645,RECOGNISED,U42909MH2025PTC449547,Validation,Nagpur,Maharashtra,Real Estate,Housing,https://na,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
"
694149a6e4b03cb0541c6619,ANKERSTACK PRIVATE LIMITED,DIPP234373,RECOGNISED,U52219MH2025PTC455188,Scaling,Nagpur,Maharashtra,Other Specialty Retailers,Others,https://www.ankerstack.in/,,,,OK,info@ankerstack.com,+91 6158169417; +91 7248878752; +91 7707149497; +91 7707154803; +91 9226761931; +91 9478114483; +91 9541015814,https://www.linkedin.com/company/ankerstack/about/,3,SUCCESS,
694137cee4b03cb0541c5b85,SOZO ADVISORY PRIVATE LIMITED,DIPP234347,RECOGNISED,U66190MH2025PTC444597,Validation,Nagpur,Maharashtra,Finance Technology,Payment Platforms,https://www.thekeyy.com/,,,,OK,info@thekeyy.com; wecare@thekeyy.com,+91 6158996986; +91 6575341435; +91 6697737445; +91 7787713361; +91 9189562406,https://www.linkedin.com/company/keyy-pays/posts/?feedView=all,3,SUCCESS,
693fc50ae4b03cb0541bd5ae,RAGHUVANT BUILDCON PRIVATE LIMITED,DIPP234103,RECOGNISED,U42909MH2025PTC462156,Validation,Nagpur,Maharashtra,Construction,Construction & Engineering,https://NIL,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://nil/
Call log:
  - navigating to ""https://nil/"", waiting until ""domcontentloaded""
"
693d5ad5e4b03cb0541b5c03,VISTAR FIBERLUX TECHNOLOGIES LLP,DIPP233997,RECOGNISED,ACQ-6723,Validation,Nagpur,Maharashtra,Telecommunication & Networking,Integrated communication services,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
"
693c1af2e4b03cb0541b1029,KAALVAISH CLOTHING LLP,DIPP235374,RECOGNISED,ACG-4516,EarlyTraction,Nagpur,Maharashtra,Textiles & Apparel,Apparel & Accessories,https://www.kaalvaish.in/,,,,OK,contact@kaalvaish.in,+91 6043657753; +91 6090389417; +91 6156085419; +91 6160311924; +91 6165438510; +91 6233333871; +91 6244737664; +91 6258542146; +91 6279904306; +91 6282459017; +91 6309215107; +91 6330027151; +91 6343734458; +91 6508288516; +91 6508288549; +91 6508288581; +91 6508288614; +91 6508288647; +91 6508288680; +91 6508288712; +91 6508288745; +91 6508288778; +91 6508288811; +91 6508288843; +91 6508288876; +91 6508288909; +91 6508288942; +91 6508288974; +91 6508289007; +91 6508289040; +91 6508425355; +91 6508425388; +91 6508425420; +91 6508425453; +91 6508425486; +91 6508425519; +91 6508425552; +91 6508425584; +91 6508425617; +91 6508425650; +91 6508425683; +91 6508425715; +91 6508425748; +91 6508425781; +91 6508425814; +91 6508425846; +91 6508425879; +91 6508425912; +91 6508447899; +91 6508447932; +91 6508447965; +91 6508448030; +91 6508448096; +91 6508448129; +91 6508448161; +91 6508448260; +91 6508448325; +91 6508448358; +91 6508448424; +91 6508448456; +91 6508448489; +91 6508448522; +91 6508448555; +91 6508448620; +91 6508448653; +91 6508448686; +91 6508448751; +91 6508475457; +91 6508475490; +91 6508475523; +91 6508475555; +91 6508475588; +91 6508475621; +91 6508475654; +91 6508475687; +91 6508475719; +91 6508475752; +91 6508475785; +91 6508475818; +91 6508475850; +91 6508475883; +91 6508475916; +91 6508475949; +91 6508475981; +91 6508476014; +91 6518388431; +91 6627369001; +91 6628817176; +91 6639264176; +91 6667491711; +91 6701761122; +91 6706717611; +91 6715071092; +91 6721324242; +91 6749399240; +91 6750061772; +91 6770261420; +91 6773203517; +91 6777357934; +91 6777357967; +91 6777358000; +91 6777358033; +91 6777358065; +91 6777358098; +91 6777358131; +91 6777358164; +91 6777358196; +91 6787495855; +91 6787497166; +91 6839376991; +91 6869416815; +91 6892565517; +91 6892604839; +91 6899953934; +91 7027214379; +91 7056811401; +91 7056818512; +91 7062676518; +91 7062704988; +91 7062705643; +91 7062705938; +91 7062706004; +91 7062706102; +91 7062706299; +91 7065517611; +91 7074219214; +91 7074450883; +91 7074723841; +91 7171361017; +91 7176112217; +91 7322671195; +91 7336798140; +91 7412963997; +91 7413469504; +91 7421781761; +91 7423912257; +91 7433875575; +91 7443991761; +91 7451756267; +91 7453138503; +91 7502626517; +91 7515301325; +91 7541881761; +91 7659574468; +91 7686254800; +91 7712001761; +91 7714805851; +91 7732318209; +91 7768331562; +91 7798806261; +91 7803054328; +91 7804304517; +91 7804346893; +91 7822099169; +91 7823750967; +91 7825095869; +91 7841018460; +91 7866015770; +91 7866015790; +91 7866015830; +91 7866015850; +91 7942325766; +91 7958823915; +91 7974487860; +91 7974488188; +91 7974488515; +91 7974488843; +91 7974489171; +91 7974489498; +91 7974489826; +91 7974490154; +91 7974490482; +91 7974490809; +91 7974491137; +91 7974491465; +91 7974491792; +91 7974492120; +91 7974492448; +91 7974492775; +91 7974493103; +91 7974493431; +91 7983375530; +91 7992823806; +91 8153171761; +91 8174442689; +91 8176112217; +91 8244317761; +91 8271415321; +91 8290796699; +91 8327435177; +91 8331166917; +91 8350291535; +91 8371391761; +91 8437098632; +91 8453457241; +91 8623979233; +91 8670728856; +91 8673844176; +91 8675401761; +91 8677600744; +91 8694486239; +91 8702938781; +91 8704485425; +91 8791040917; +91 8868176112; +91 8875966587; +91 8875966685; +91 8875971109; +91 8875971174; +91 8875971207; +91 8881974411; +91 8881978343; +91 8881979719; +91 8881981423; +91 8883341557; +91 9063816717; +91 9172389608; +91 9173647097; +91 9179142176; +91 9271585061; +91 9321761122; +91 9326107262; +91 9337049817; +91 9359757029; +91 9374881510; +91 9419311143; +91 9430446401; +91 9438293167; +91 9456380220; +91 9470365517; +91 9472912500; +91 9495812519; +91 9495815796; +91 9529831503; +91 9572538289; +91 9576909255; +91 9603086419; +91 9604176112; +91 9634859299; +91 9701141782; +91 9702605326; +91 9898677187; +91 9900049901; +91 9935102017; +91 9995769919,,4,SUCCESS,
693c1922e4b03cb0541b0f83,ENRICH GLOBAL XPORT,DIPP235375,RECOGNISED,NG000008151,EarlyTraction,Nagpur,Maharashtra,Logistics,Others,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
"
693bcb21e4b03cb0541ae7d0,TROVANDO INNOVATIONS PRIVATE LIMITED,DIPP233787,RECOGNISED,U85499MH2025PTC446711,EarlyTraction,Nagpur,Maharashtra,AI,Machine Learning,https://searchtrovando.com,,,,OK,adidapke@gmail.com,+91 7447094640; +91 7573631696; +91 9125959112,,2,SUCCESS,
69394180e4b03cb0541a37c1,FUN AND JOY TOURS PRIVATE LIMITED,DIPP233440,RECOGNISED,U52291MH2025PTC460349,Validation,Nagpur,Maharashtra,Travel & Tourism,Facility Management,https://www.mca.gov.in/content/mca/global/en/mca/master-data/MDS/company-master-info.html,,,,OK,appl.helpdesk@mca.gov.in; cvo-mca@gov.in; minus@2x.png; plus@2x.png,+91 6109068273; +91 7110109340; +91 7146230280; +91 7679694561; +91 7754735508; +91 7796698925; +91 7830993708; +91 9582966893; +91 9594158241,https://www.linkedin.com/company/mca21india/,4,SUCCESS,
693816cee4b03cb05419ecc6,JOSHNDOTS LLP,DIPP233335,RECOGNISED,ACS-8166,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,https://www.mca.gov.in/content/mca/global/en/mca/master-data/MDS/company-master-info.html,,,,OK,appl.helpdesk@mca.gov.in; cvo-mca@gov.in; minus@2x.png; plus@2x.png,+91 6109068273; +91 7110109340; +91 7146230280; +91 7679694561; +91 7754735508; +91 7796698925; +91 7830993708; +91 9582966893; +91 9594158241,https://www.linkedin.com/company/mca21india/,4,SUCCESS,
6936cd61e4b03cb05419906e,AARMAGEDDON ADVENTURES PRIVATE LIMITED,DIPP233118,RECOGNISED,U32909MH2025PTC439891,EarlyTraction,Nagpur,Maharashtra,Transportation & Storage,Passenger Transportation Services,https://aarmageddonadventures.com/,,,,OK,,,,1,SUCCESS,
69358dd8e4b03cb0541935d0,TAIKOON'S EMS PRIVATE LIMITED,DIPP232956,RECOGNISED,U86909MH2025PTC457836,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Technology,http://www.emsnova.org,,,,OK,info@jbindustries.in.net; taikoonsgroup@gmail.com,+91 6369401517; +91 7507174353; +91 7834368925; +91 8971102292; +91 9082046236; +91 9125323500; +91 9188489871; +91 9604399352; +91 9867584515,,3,SUCCESS,
69341c1ce4b03cb05418f1b3,GREEN RED CANDLE LLP,DIPP232894,RECOGNISED,ACN-6214,Scaling,Nagpur,Maharashtra,Education,Coaching,https://www.greenredcandle.com,,,,OK,support@greenredcandle.com; unsubscribe@greenredcandle.com; your@email.com,+91 6157461413; +91 8390850350; +91 9183295171,https://www.linkedin.com/company/green-red-candle-llp/,4,SUCCESS,
6932c4c1e4b03cb05418999f,ENRICH N ENRICH PHARMA LLP,DIPP232734,RECOGNISED,AAS-5259,EarlyTraction,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,https://www.enrichnenrichpharma.com,,,,OK,info@enrichnenrichpharma.com,+91 9424721621,,1,SUCCESS,
69300a55e4b03cb05417cafd,MAA AMBIKA TRADING LLP,DIPP232312,RECOGNISED,ACS-9043,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,https://na,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
"
692f0060e4b03cb054178360,PRANCEVIA PRIVATE LIMITED,DIPP232196,RECOGNISED,U62011MH2025PTC461331,Validation,Nagpur,Maharashtra,IT Services,Project Management,https://pratiknande9921@gmail.com,,,,OK,,+91 8369249702,,1,SUCCESS,
692ec2cfe4b03cb0541769a3,HAVET AI PRIVATE LIMITED,DIPP232132,RECOGNISED,U62013MH2025PTC459197,Prototype,Nagpur,Maharashtra,IT Services,IT Management,https://www.havet.in/,,,,OK,,+91 7817915094,https://www.linkedin.com/company/havetai/,1,SUCCESS,
692eb47fe4b03cb0541761f9,ANJANA GLOBEL PRIVATE LIMITED,DIPP233024,RECOGNISED,U85490MH2021PTC353683,EarlyTraction,Nagpur,Maharashtra,Retail,Others,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
"
692ea47ae4b03cb0541759fa,ANVAYAAI TECHNOLOGIES PRIVATE LIMITED,DIPP232104,RECOGNISED,U30205MH2025PTC459855,Scaling,Nagpur,Maharashtra,Technology Hardware,Embedded,https://anvayaaitechnologies.com/,,,,OK,contact@anvayaaitechnologies.com,+91 9890511127,,3,SUCCESS,
692e9779e4b03cb05417537a,GAVRANI GLOBAL PRIVATE LIMITED,DIPP232091,RECOGNISED,U68100MH2025PTC446680,Validation,Nagpur,Maharashtra,Real Estate,Others,https://www.mca.gov.in/content/mca/global/en/mca/master-data/MDS/company-master-info.html,,,,OK,appl.helpdesk@mca.gov.in; cvo-mca@gov.in; minus@2x.png; plus@2x.png,+91 6109068273; +91 7110109340; +91 7146230280; +91 7679694561; +91 7754735508; +91 7796698925; +91 7830993708; +91 9582966893; +91 9594158241,https://www.linkedin.com/company/mca21india/,4,SUCCESS,
692d89eae4b03cb0541710ed,VENDPOINT TECHNOLOGIES PRIVATE LIMITED,DIPP232005,RECOGNISED,U28299MH2025PTC455827,EarlyTraction,Nagpur,Maharashtra,Technology Hardware,Manufacturing,https://vendpoint.in/,,,,OK,webmaster@vendpoint.in,,,1,SUCCESS,
692d7b1de4b03cb054170989,PLACE ASSURED CONSULTANTS PRIVATE LIMITED,DIPP231982,RECOGNISED,U45309MH2021PTC368776,Scaling,Nagpur,Maharashtra,Human Resources,Recruitment Jobs,https://www.placeassured.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_CERT_AUTHORITY_INVALID at https://www.placeassured.com/
Call log:
  - navigating to ""https://www.placeassured.com/"", waiting until ""domcontentloaded""
"
692ac9dde4b03cb05416673a,YANTRIFY TECHNOLOGIES PRIVATE LIMITED,DIPP231771,RECOGNISED,U26100MH2025PTC444024,Prototype,Nagpur,Maharashtra,Design,Others,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
"
6929c564e4b03cb0541628f8,MOVENTRA LLP,DIPP231683,RECOGNISED,ACR-0843,Validation,Nagpur,Maharashtra,IT Services,Application Development,http://notexist.com,,,,OK,,+91 6132867424,,1,SUCCESS,
692820e4e4b03cb05415894f,ELIXGEN SYSTEM MANAGEMENT PRIVATE LIMITED,DIPP231398,RECOGNISED,U47413MH2025PTC451904,Validation,Nagpur,Maharashtra,IT Services,Product Development,https://www.elixgen.com/,,,,OK,,,,1,SUCCESS,
6927f00de4b03cb05415714a,GREEN BITE FOOD SERVICE PRIVATE LIMITED,DIPP231344,RECOGNISED,U56290PN2025PTC245401,Validation,Nagpur,Maharashtra,Food & Beverages,Food Technology/Food Delivery,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
"
6926c779e4b03cb054152588,KALLSAIT WYAPAAR PRIVATE LIMITED,DIPP231203,RECOGNISED,U52290MH2025PTC453962,Scaling,Nagpur,Maharashtra,Construction,Construction Materials,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
"
6926c688e4b03cb054152510,CELERIS VENTURES LLP,DIPP231200,RECOGNISED,ACR-7879,Prototype,Nagpur,Maharashtra,AI,Others,https://www.celerisventures.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_CONNECTION_CLOSED at https://www.celerisventures.com/
Call log:
  - navigating to ""https://www.celerisventures.com/"", waiting until ""domcontentloaded""
"
69245246e4b03cb054148330,VAT VRIKSH CONSTRUCTIONS PRIVATE LIMITED,DIPP230851,RECOGNISED,U78100MH2025PTC459043,Prototype,Nagpur,Maharashtra,Construction,Construction & Engineering,https://www.vatvrikshconstructions.com,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.vatvrikshconstructions.com/
Call log:
  - navigating to ""https://www.vatvrikshconstructions.com/"", waiting until ""domcontentloaded""
"
691dd6e0e4b03cb05412f2b1,ITCT EDUCATION INDIA PRIVATE LIMITED,DIPP230169,RECOGNISED,U85499MH2025PTC459757,Prototype,Nagpur,Maharashtra,Education,Education Technology,https://www.itctedu.in,,,,OK,director@itctedu.in,+91 9422123456,https://www.linkedin.com/in/itct-education-aa88891a0,2,SUCCESS,
691c645be4b03cb0541289e3,DROPLETX PRIVATE LIMITED,DIPP229989,RECOGNISED,U11040MH2025PTC458378,Prototype,Nagpur,Maharashtra,Food & Beverages,Others,https://www.dropletx.com/,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://www.dropletx.com/
Call log:
  - navigating to ""https://www.dropletx.com/"", waiting until ""domcontentloaded""
"
691c611de4b03cb05412880f,MIRAIYUSHUTSU GLOBAL VENTURE LLP,DIPP229982,RECOGNISED,ACQ-5559,EarlyTraction,Nagpur,Maharashtra,Professional & Commercial Services,Others,http://www.miraiyushutsu.com/,,,,OK,contact@miraiyushutsu.com,+91 6579329859; +91 8602349212; +91 8652811631; +91 9195456608; +91 9292435722; +91 9441265140,,2,SUCCESS,
691c4fcee4b03cb054127df4,TFNXPRESS FOOD PRIVATE LIMITED,DIPP229954,RECOGNISED,U10618MH2025PTC460812,Prototype,Nagpur,Maharashtra,Food & Beverages,Food Technology/Food Delivery,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
"
691ac5bee4b07810ba1a4a5d,SANJIVEENI AGROSCIENCE LLP,DIPP229711,RECOGNISED,ACR-6743,Prototype,Nagpur,Maharashtra,Agriculture,Food Processing,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
"
691a9c57e4b07810ba1a3826,CARVAANIX CINEGRAPHY LLP,DIPP229682,RECOGNISED,ACS-4385,EarlyTraction,Nagpur,Maharashtra,Art & Photography,Photography,https://carvaanix.in,,,,OK,,,,1,SUCCESS,
69185a9ee4b07810ba19cffa,CIVILJUNCTION INFRATECH LLP,DIPP229549,RECOGNISED,ABB-1942,Prototype,Nagpur,Maharashtra,Renewable Energy,Renewable Energy Solutions,https://civiljunction.co.in,,,,OK,,,,1,SUCCESS,
6918560de4b07810ba19cd33,HEURETHICS PRIVATE LIMITED,DIPP229545,RECOGNISED,U62099MH2025PTC455665,EarlyTraction,Nagpur,Maharashtra,IT Services,IT Consulting,https://www.heurist.in,,,,OK,,,,1,SUCCESS,
69171d09e4b07810ba197b87,FAECOMTECH SOLUTIONS LLP,DIPP229379,RECOGNISED,ACR-0856,Scaling,Nagpur,Maharashtra,IT Services,IT Consulting,https://www.faecomtech.com,,,,OK,info@faecomtech.com,+91 6008802922; +91 6157377392; +91 6671347834; +91 7711530432; +91 9858670113,https://www.linkedin.com/company/faecomtech/,3,SUCCESS,
6915c003e4b07810ba190282,AUREVON EDGE PRIVATE LIMITED,DIPP229153,RECOGNISED,U62099MH2025PTC459671,Validation,Nagpur,Maharashtra,IT Services,Application Development,https://www.mca.gov.in/content/mca/global/en/mca/master-data/MDS/company-master-info.html,,,,OK,appl.helpdesk@mca.gov.in; cvo-mca@gov.in; minus@2x.png; plus@2x.png,+91 6109068273; +91 7110109340; +91 7146230280; +91 7679694561; +91 7754735508; +91 7796698925; +91 7830993708; +91 9582966893; +91 9594158241,https://www.linkedin.com/company/mca21india/,4,SUCCESS,
691578a0e4b07810ba18d3aa,PUROMED GLOBAL PRIVATE LIMITED,DIPP229065,RECOGNISED,U46497MH2025PTC458791,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,https://NA,,,,OK,,,,0,ERROR,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://na/
Call log:
  - navigating to ""https://na/"", waiting until ""domcontentloaded""
"
690f3ab5e4b07810ba1718fd,DOORABAG INDIA LLP,DIPP228459,RECOGNISED,ACR-1231,Prototype,Nagpur,Maharashtra,House-Hold Services,Others,https://www.doorabag.in,,,,OK,,,,1,SUCCESS,
